,ABEV3 BZ EQUITY,ELET6 BZ EQUITY,BPAC11 BZ EQUITY,CSMG3 BZ EQUITY,FLRY3 BZ EQUITY,CCRO3 BZ EQUITY,CSNA3 BZ EQUITY,AZUL4 BZ EQUITY,EMBR3 BZ EQUITY,GFSA3 BZ EQUITY,CESP6 BZ EQUITY,BRAP4 BZ EQUITY,B3SA3 BZ EQUITY,ENAT3 BZ EQUITY,CIEL3 BZ EQUITY,GGBR4 BZ EQUITY,BRDT3 BZ EQUITY,CVCB3 BZ EQUITY,ENBR3 BZ EQUITY,BRFS3 BZ EQUITY,GNDI3 BZ EQUITY,BBAS3 BZ EQUITY,CMIG3 BZ EQUITY,CYRE3 BZ EQUITY,BRKM5 BZ EQUITY,ENGI11 BZ EQUITY,BBDC3 BZ EQUITY,CMIG4 BZ EQUITY,DTEX3 BZ EQUITY,GOAU4 BZ EQUITY,EQTL3 BZ EQUITY,BRML3 BZ EQUITY,BBDC4 BZ EQUITY,ECOR3 BZ EQUITY,CPLE6 BZ EQUITY,GOLL4 BZ EQUITY,YDUQ3 BZ EQUITY,EGIE3 BZ EQUITY,BRSR6 BZ EQUITY,CRFB3 BZ EQUITY,BBSE3 BZ EQUITY,EZTC3 BZ EQUITY,HAPV3 BZ EQUITY,BEEF3 BZ EQUITY,BTOW3 BZ EQUITY,CSAN3 BZ EQUITY,ELET3 BZ EQUITY,HGTX3 BZ EQUITY,HYPE3 BZ EQUITY,LAME4 BZ EQUITY,MULT3 BZ EQUITY,SEER3 BZ EQUITY,QUAL3 BZ EQUITY,TIET11 BZ EQUITY,IGTA3 BZ EQUITY,LIGT3 BZ EQUITY,RADL3 BZ EQUITY,TIMP3 BZ EQUITY,SLCE3 BZ EQUITY,MYPK3 BZ EQUITY,IRBR3 BZ EQUITY,RAIL3 BZ EQUITY,LINX3 BZ EQUITY,SMLS3 BZ EQUITY,NTCO3 BZ EQUITY,TOTS3 BZ EQUITY,ITSA4 BZ EQUITY,LREN3 BZ EQUITY,SMTO3 BZ EQUITY,ODPV3 BZ EQUITY,TRPL4 BZ EQUITY,RAPT4 BZ EQUITY,ITUB4 BZ EQUITY,MDIA3 BZ EQUITY,PETR3 BZ EQUITY,SULA11 BZ EQUITY,TUPY3 BZ EQUITY,RENT3 BZ EQUITY,MGLU3 BZ EQUITY,JBSS3 BZ EQUITY,SUZB3 BZ EQUITY,PETR4 BZ EQUITY,UGPA3 BZ EQUITY,SANB11 BZ EQUITY,MRFG3 BZ EQUITY,TAEE11 BZ EQUITY,POMO4 BZ EQUITY,USIM5 BZ EQUITY,SAPR11 BZ EQUITY,MRVE3 BZ EQUITY,KLBN11 BZ EQUITY,TEND3 BZ EQUITY,VALE3 BZ EQUITY,COGN3 BZ EQUITY,VIVT4 BZ EQUITY,PSSA3 BZ EQUITY,SBSP3 BZ EQUITY,PTBL3 BZ EQUITY,VVAR3 BZ EQUITY,PRNR3 BZ EQUITY,BPAN4 BZ EQUITY,GUAR3 BZ EQUITY,LOGN3 BZ EQUITY,SAPR4 BZ EQUITY,WEGE3 BZ EQUITY,MTRE3 BZ EQUITY,MOVI3 BZ EQUITY,CNTO3 BZ EQUITY,ARZZ3 BZ EQUITY,STBP3 BZ EQUITY,OIBR3 BZ EQUITY,ABCB4 BZ EQUITY,NEOE3 BZ EQUITY,BKBR3 BZ EQUITY,LCAM3 BZ EQUITY,SHOW3 BZ EQUITY,OIBR4 BZ EQUITY,ALPA4 BZ EQUITY,ALSO3 BZ EQUITY,HBOR3 BZ EQUITY,BIDI4 BZ EQUITY,UNIP6 BZ EQUITY,OMGE3 BZ EQUITY,GRND3 BZ EQUITY,POMO3 BZ EQUITY,DIRR3 BZ EQUITY,VIVA3 BZ EQUITY,GBIO33 BZ EQUITY,PMAM3 BZ EQUITY,LEVE3 BZ EQUITY,VLID3 BZ EQUITY,TCSA3 BZ EQUITY,CEAB3 BZ EQUITY,PRIO3 BZ EQUITY,AALR3 BZ EQUITY,ENEV3 BZ EQUITY,VULC3 BZ EQUITY,CGAS5 BZ EQUITY,ANIM3 BZ EQUITY,ALUP11 BZ EQUITY,PARD3 BZ EQUITY,KLBN4 BZ EQUITY,WIZS3 BZ EQUITY,CPFE3 BZ EQUITY,CLSC4 BZ EQUITY,ENGI3 BZ EQUITY,LWSA3 BZ EQUITY,APER3 BZ EQUITY,CAML3 BZ EQUITY,JHSF3 BZ EQUITY,BEES3 BZ EQUITY,SOMA3 BZ EQUITY,WHRL4 BZ EQUITY,SQIA3 BZ EQUITY,BRPR3 BZ EQUITY,SHUL4 BZ EQUITY,JSLG3 BZ EQUITY,AMBP3 BZ EQUITY,RLOG3 BZ EQUITY,GOAU3 BZ EQUITY,LOGG3 BZ EQUITY,FESA4 BZ EQUITY,MEAL3 BZ EQUITY,LJQQ3 BZ EQUITY,DMMO3 BZ EQUITY,TECN3 BZ EQUITY,SCAR3 BZ EQUITY,AGRO3 BZ EQUITY,CCPR3 BZ EQUITY,AURA33 BZ EQUITY,TIET3 BZ EQUITY,COCE5 BZ EQUITY,TRIS3 BZ EQUITY,EVEN3 BZ EQUITY,ITSA3 BZ EQUITY,DMVF3 BZ EQUITY,GEPA4 BZ EQUITY,LLIS3 BZ EQUITY,BBRK3 BZ EQUITY,BIDI11 BZ EQUITY,PGMN3 BZ EQUITY,BSEV3 BZ EQUITY,TGMA3 BZ EQUITY,AMAR3 BZ EQUITY,MILS3 BZ EQUITY,JPSA3 BZ EQUITY,LAVV3 BZ EQUITY,OFSA3 BZ EQUITY,HBSA3 BZ EQUITY,BMGB4 BZ EQUITY,LPSB3 BZ EQUITY,TFCO4 BZ EQUITY,PETZ3 BZ EQUITY,VAMO3 BZ EQUITY,MELK3 BZ EQUITY,PCAR3 BZ EQUITY,BMOB3 BZ EQUITY,ENJU3 BZ EQUITY,ESPA3 BZ EQUITY,BOAS3 BZ EQUITY,WEST3 BZ EQUITY,MDNE3 BZ EQUITY,CURY3 BZ EQUITY,INTB3 BZ EQUITY,ELMD3 BZ EQUITY,RDOR3 BZ EQUITY,MOSI3 BZ EQUITY,PLPL3 BZ EQUITY,ORVR3 BZ EQUITY,RRRP3 BZ EQUITY,MBLY3 BZ EQUITY,SEQL3 BZ EQUITY,CMIN3 BZ EQUITY,JALL3 BZ EQUITY,CASH3 BZ EQUITY,GMAT3 BZ EQUITY,OPCT3 BZ EQUITY,POWE3 BZ EQUITY,ALPK3 BZ EQUITY,NGRD3 BZ EQUITY,HBRE3 BZ EQUITY,CSED3 BZ EQUITY,AERI3 BZ EQUITY
2020-09-28,12.101,30.026,71.786,13.298,25.52,12.901,15.74,25.95,6.36,4.19,27.885,42.822,53.41,10.0,4.005,20.194,19.864,16.25,17.395,18.72,64.16,29.641,10.592,21.469,19.82,40.128,17.84,10.0,17.274,8.985,21.8,8.5,19.315,12.21,5.952,17.47,27.08,39.851,11.701,20.23,23.847,34.98,12.075,11.022,91.23,66.31,29.139,16.6,28.545,27.504,19.056,14.202,31.998,14.323,30.91,14.28,22.071,13.13,24.781,13.68,7.23,19.89,34.42,14.232,48.73,27.233,8.809,38.546,21.081,11.775,20.035,11.7304,22.567,34.059,20.18,37.896,16.0,56.576,21.845,20.62,47.6,19.63,19.662,27.336,15.07,26.687,2.6310000000000002,10.14,25.473,15.242,23.81,27.198,56.246,5.33,43.613,47.918,46.7,5.114,17.29,8.49,7.954,14.229,15.65,5.059,62.548,13.78,16.726,25.35,52.448,4.04,1.7,11.786,16.84,10.92,23.832,2.54,2.44,37.92,24.09,10.22,18.225,26.898,36.35,7.658,2.55,12.598,23.751,,9.92,16.514,8.466,9.5,11.98,34.8,10.18,12.278,6.23,164.52,9.037,23.7,22.275,4.68,9.1,27.77,51.043,12.111,14.314,25.454,11.92,6.997,4.936,9.65,6.875,22.17,8.999,11.877,8.104,28.69,18.62,7.91,27.982,16.56,3.31,14.355,1.105,1.02,35.95,20.758,12.189,57.259,2.8810000000000002,57.83,10.71,11.15,10.037,12.51,44.193,4.86,1.73,54.106,9.3,4.55,21.335,7.17,5.75,20.59,7.93,26.224,7.22,4.695,4.85,,14.674,,8.35,14.172,,,,,,9.5,10.29,,,,,9.0,,,,,,,,,,,9.55,,,,
2020-09-29,11.975,29.826,70.594,13.298,25.87,12.497,15.32,23.95,6.1,4.23,27.52,42.429,52.089,9.71,3.907,19.869,19.688,15.62,17.297,18.21,63.6,28.912,10.504,21.298,20.04,39.874,17.517,9.931000000000001,17.514,8.867,21.61,8.36,18.854,11.79,5.946,16.47,27.27,39.341,11.363,20.06,24.044,34.64,12.095,10.896,89.17,65.86,28.805,16.561,28.457,28.068,18.85,14.134,32.048,14.343,30.34,14.14,21.881,13.14,25.009,13.13,7.31,19.14,34.45,13.645,49.69,27.143,8.662,38.665,21.367,11.745,19.933,11.6412,22.074,33.497,19.61,37.563,15.83,56.715,21.847,20.36,47.07,19.31,19.262,26.667,15.0,26.745,2.5709999999999997,9.85,25.051,15.29,24.07,27.158,55.835,5.21,43.65,47.434,46.93,5.114,16.97,8.3,7.768,13.118,15.19,5.05,64.587,13.25,16.28,24.95,52.894,4.01,1.67,11.299,16.613,10.46,23.673000000000002,2.49,2.36,37.72,23.33,10.05,18.105,26.537,36.02,7.628,2.55,12.466,23.91,,9.73,16.193,8.171,9.24,11.52,34.34,10.2,12.098,6.1,165.28,8.823,23.1,22.265,4.77,8.9,27.57,51.043,12.111,14.047,27.235,11.901,6.739,4.926,9.69,6.797,21.65,8.83,11.671,8.074,29.0,17.72,7.793,27.467,16.503,3.18,13.936,1.065,1.0,35.96,20.864,11.814,57.128,2.8810000000000002,58.39,10.55,10.8,9.88,11.86,44.105,4.85,1.67,52.636,9.24,4.33,20.102,6.88,5.64,20.16,7.54,25.837,7.05,4.53,4.93,,14.275,,8.2,14.122,,,,12.2,,10.0,10.22,,,,,8.79,,,,,,,,,,,9.75,,,,
2020-09-30,12.159,29.692,72.332,13.306,25.734,12.487,16.5,24.38,6.24,4.33,27.836,43.052,53.41,9.68,3.867,20.449,19.766,16.13,17.169,18.38,65.06,28.776,10.514,22.096,20.79,40.138,17.644,9.902,17.216,9.2,21.18,8.38,19.011,11.84,5.949,17.08,27.41,39.547,11.537,20.49,23.867,35.24,12.406,11.401,89.98,68.33,28.948,16.531,29.012,28.088,19.066,13.889,33.693,14.411,30.75,14.5,23.368,13.06,25.297,13.7,7.49,19.06,34.6,13.635,51.13,27.004,8.642,39.512,21.455,11.824,20.072,12.0573,22.173,33.704,19.77,37.743,17.37,56.596,22.277,20.67,45.55,19.61,18.832,27.524,15.25,26.706,2.661,10.03,24.962,15.62,23.8,28.222,56.562,5.18,43.42,47.681,46.8,5.183,17.35,8.68,7.954,13.595,14.78,4.991,65.342,13.22,16.141,25.39,53.876,4.03,1.75,11.425,16.771,10.71,23.583,2.51,2.42,38.2,23.72,10.32,18.665,27.231,36.61,7.648,2.5300000000000002,12.796,23.611,,10.1,16.514,8.486,9.37,11.52,34.89,10.15,12.025,6.25,164.434,8.697,23.15,22.563,4.7,9.19,27.56,50.86,12.249,14.873,28.219,11.91,6.937,4.916,9.75,6.739,21.68,8.949,12.054,8.283,29.3,17.7,8.037,29.764,16.685,3.23,13.887,1.125,1.0,35.6,21.009,12.095,56.951,2.891,59.89,10.74,11.14,9.988,11.36,44.036,4.92,1.74,54.266,9.2,4.36,20.556,6.95,5.64,20.95,8.0,27.813,7.25,4.52,5.08,,14.275,,8.2,13.946,,,,14.05,,9.79,10.8,,,,,9.25,,,,,,,,,,,9.83,,,,
2020-10-01,12.314,29.531,73.98,13.574,25.861,12.625,16.54,25.7,6.47,4.54,27.757,43.014,52.944,9.94,3.907,20.4,20.6,15.71,17.395,18.51,65.89,28.941,10.759,23.104,21.32,40.069,17.673000000000002,10.069,17.168,9.161,21.45,8.85,19.099,12.1,5.948,17.9,28.0,40.037,11.508,20.72,24.201,36.98,12.578,11.216,89.23,70.33,28.891,17.045,29.479,29.018,20.165,13.908,32.514,14.568999999999999,32.12,14.94,24.036,13.07,26.15,13.83,8.1,19.53,35.25,14.105,48.58,27.412,8.74,40.589,21.81,12.11,20.256,12.3149,22.207,34.602,19.95,39.144,18.0,57.045,22.951,20.51,46.5,19.85,19.076,27.464,15.2,26.859,2.661,10.07,24.992,16.242,24.32,29.514,56.323,5.52,43.5,48.708,47.09,5.616,17.87,8.71,8.16,14.073,15.16,5.02,66.536,14.11,16.359,26.21,54.956,4.16,1.75,11.357,16.622,10.99,24.04,2.76,2.44,39.88,24.82,11.27,19.675,27.691,36.99,7.897,2.58,13.6,24.01,,10.4,16.972,8.633,9.92,12.02,35.53,10.39,11.75,6.46,172.028,9.423,23.38,22.712,4.78,9.3,27.78,51.139,12.16,15.931000000000001,28.173,12.551,7.4030000000000005,4.916,10.04,6.797,22.15,9.317,12.595,8.253,29.31,18.03,7.93,30.793,16.933,3.52,14.315,1.135,1.02,35.25,20.583,12.526,55.541,2.92,56.7,11.4,11.61,10.037,11.5,43.799,4.97,1.73,57.865,9.26,4.48,20.891,7.35,6.01,22.04,8.1,27.207,7.32,4.54,5.28,,14.874,,8.45,14.046,,,,14.45,,9.99,11.1,,,,,9.86,,,,,,,,,,,10.09,,,,
2020-10-02,12.149,28.874,71.567,13.525,25.579,12.43,16.78,24.27,6.49,4.27,27.737,42.362,51.711,9.87,3.867,20.253,19.972,14.88,17.257,18.04,64.25,28.864,10.818,22.287,20.79,39.045,17.759,9.951,16.717,9.053,21.03,8.81,19.255,11.82,5.91,17.39,27.11,39.282,11.827,20.36,23.994,35.58,12.338,10.925,87.34,68.28,28.328,16.986,29.479,28.286,19.88,13.8,31.84,14.451,31.25,14.97,23.847,12.97,26.061,13.85,8.09,18.95,35.12,13.9,48.94,26.954,8.76,39.632,21.524,11.873,19.943,12.1168,22.276,33.575,19.18,38.963,17.96,56.626,21.99,20.08,46.33,19.02,18.695,27.957,14.94,26.745,2.641,10.02,24.766,15.989,23.88,29.087,55.806,5.4,43.47,48.53,45.46,5.4879999999999995,17.31,8.99,8.219,13.878,14.8,4.961,66.685,14.25,16.25,25.89,54.461,4.11,1.67,11.571,16.721,10.75,23.931,2.63,2.39,39.25,24.33,10.68,19.545,26.801,36.75,7.937,2.54,13.553,23.841,,10.32,17.313,8.968,9.8,12.16,34.27,10.48,11.775,6.48,174.081,9.343,23.37,21.877,4.73,9.36,27.42,52.006,12.022,15.591,28.407,12.388,7.185,4.926,10.2,6.7780000000000005,21.81,9.218,12.368,8.154,28.59,17.55,7.92,29.328,17.048,3.34,14.693,1.095,1.01,35.79,21.077,12.686,52.376,2.891,57.6,11.16,11.65,10.135,11.44,43.907,4.9,1.69,58.105,9.3,4.43,20.763,7.18,5.8,21.21,8.1,26.82,7.14,4.908,5.16,,14.495,,8.26,13.712,,,,14.0,,10.06,10.68,,,,,9.45,,,,,,,,,,,10.22,,,,
2020-10-05,12.421,30.035,73.613,13.5,26.444,12.6,17.72,24.31,6.42,4.28,27.767,43.609,54.128,10.1,3.848,21.433,20.178,14.46,17.257,18.02,65.73,29.369,11.034,22.401,21.05,39.933,18.151,10.294,17.946,9.65,21.63,8.8,19.53,11.92,6.001,17.66,27.72,39.694,11.633,20.52,24.053,35.36,12.652,11.022,87.01,68.69,29.874,17.055,30.248,28.157,20.292,14.614,32.484,14.451,31.4,15.14,24.505,13.16,26.576999999999998,14.45,8.65,18.87,34.83,13.88,48.95,26.904,8.799,39.971,21.879,12.12,20.007,12.8797,22.513,34.167,20.12,39.039,17.91,57.175,22.512,20.46,47.4,20.03,18.92,28.026,15.05,26.812,2.6710000000000003,10.57,24.825,15.941,24.27,28.818,57.021,5.31,43.47,48.224,45.83,5.439,17.87,9.0,8.278,13.761,14.92,4.971,69.798,14.6,16.448,25.39,55.809,4.11,1.7,11.737,16.741,10.64,24.04,2.62,2.41,39.11,24.54,10.61,19.465,26.986,36.8,7.877,2.55,13.562,23.801,,10.01,17.128,8.535,9.66,12.3,36.53,10.55,11.775,6.51,174.11,9.44,23.37,22.414,4.8100000000000005,9.24,27.55,51.351,12.377,15.359,29.438,12.828,7.175,4.926,10.02,6.865,21.77,9.118,12.368,8.154,29.27,17.31,8.291,30.773,17.374,3.22,14.932,1.115,1.02,36.39,21.164,12.742,52.078,2.9,57.98,10.98,11.6,10.057,11.4,44.47,4.97,1.7,58.385,9.16,4.38,20.733,7.25,5.86,21.31,7.9399999999999995,26.651,7.05,4.918,5.17,,13.975,,8.3,13.63,,,,14.0,,9.78,10.9,,,,,9.65,,,,,,,,,,,10.12,,,,
2020-10-06,12.935,30.149,73.394,13.543,27.075,12.45,17.68,25.89,6.62,4.21,27.412,42.822,52.196,9.96,3.838,21.334,19.835,15.81,17.307,17.91,64.2,29.175,11.211,23.104,22.0,39.513,18.043,10.216,18.57,9.513,21.36,8.98,19.461,11.75,6.038,18.95,27.43,39.527,11.556000000000001,20.64,23.906,35.96,12.426,10.634,89.13,67.87,29.846,17.312,30.637,28.236,20.753,14.811,32.038,14.343,32.09,15.39,24.585,13.18,25.753,15.08,7.17,18.8,34.3,14.281,47.65,26.605,8.818999999999999,40.06,21.229,12.248,19.915,13.0283,22.553,34.799,19.99,39.612,17.66,57.235,22.302,20.11,47.94,19.93,18.763,28.094,14.5,26.764,2.7199999999999998,10.32,24.854,16.086,24.03,28.908,56.093,5.24,43.71,47.651,45.69,5.419,18.17,9.29,8.307,13.654,14.76,4.991,71.091,14.7,16.677,24.63,54.897,4.16,1.7,11.64,16.573,10.5,23.901,2.63,2.41,39.83,24.95,10.82,20.365,27.055,36.19,7.827,2.59,13.808,23.741,,10.14,17.303,8.564,9.75,12.04,35.73,10.64,11.588,6.6,172.703,9.177,23.49,22.116,4.75,9.6,27.83,50.754,12.407,15.147,30.104,12.923,7.205,4.916,9.91,6.923,22.4,9.198,12.279,8.393,29.14,17.21,8.173,30.031,17.058,3.25,15.081,1.105,1.01,36.63,21.329,12.845,51.956,2.871,57.97,11.24,11.5,10.047,11.37,44.026,4.95,1.71,60.914,9.06,4.39,20.881,7.24,6.09,21.89,7.92,26.591,6.95,4.928,5.35,,13.975,,7.9399999999999995,13.698,,,,13.55,,10.2,11.1,,,,,9.74,,,,12.4,,,,,,,10.39,,,,
2020-10-07,13.119,29.892,72.153,13.457,26.677,12.11,18.0,24.97,6.37,4.22,27.097,43.436,52.148,10.2,3.641,22.023,19.619,14.9,17.287,17.7,64.99,28.961,11.388,23.294,22.22,39.191,17.808,10.196,19.194,9.817,21.08,8.96,19.255,11.4,6.005,18.3,27.25,39.449,11.421,20.49,23.601,36.03,12.528,10.711,88.63,67.95,29.903,17.322,30.403,27.435,21.195,14.232,31.215,14.303,32.32,15.22,24.855,13.15,26.051,15.08,6.44,18.43,34.33,14.966,47.31,26.854,8.74,39.512,21.692,12.277,19.897,13.2264,22.385,34.621,19.91,38.942,17.93,56.815,22.212,19.96,48.39,19.79,18.197,28.026,14.55,26.859,2.69,10.59,24.795,16.261,24.44,28.6,57.576,5.2,43.71,47.888,45.34,5.961,17.91,9.0,8.052,13.615,14.6,5.05,72.772,14.65,16.568,24.45,55.105,4.08,1.69,11.659,16.267,10.38,23.752,2.65,2.39,40.28,25.22,10.6,20.585,26.898,36.0,7.797,2.56,13.827,23.572,,10.28,17.566,8.496,10.07,11.95,36.48,10.5,11.503,6.84,169.966,9.133,23.34,22.017,4.89,9.34,27.45,50.802,12.298,15.519,29.588,13.095,7.443,4.916,9.7,6.904,22.12,9.168,13.1,8.552,29.25,16.98,8.427,30.189,17.364,3.27,15.181,1.144,1.0,36.51,21.416,12.929,49.949,2.8810000000000002,58.34,11.3,11.38,10.047,11.05,44.884,4.89,1.71,61.214,9.1,4.43,20.25,7.1,5.87,21.8,7.47,26.969,6.65,4.898,5.4,,14.355,,7.9399999999999995,13.84,,,,13.48,,11.24,10.95,,,,,9.4,,,,12.2,,,,,,,10.44,,,,
2020-10-08,13.264,29.664,72.977,13.483,27.309,12.69,17.85,25.13,6.6899999999999995,4.43,27.057,43.925,53.254,10.17,3.74,21.875,19.943,14.94,17.593,17.93,66.06,30.36,11.604,23.846,21.98,39.533,18.817,10.402,19.54,9.719,21.25,9.13,20.245,11.77,6.207,18.51,27.84,39.713,11.982,20.86,24.093,36.62,12.983,10.943999999999999,87.2,68.4,29.473,17.43,30.355,27.405,21.185,14.713,31.85,14.402,32.55,16.91,25.264,13.58,25.942,14.91,7.74,18.47,34.46,15.132,47.0,27.342,9.163,39.771,21.918,12.553,20.099,13.7416,23.736,35.164,20.59,39.19,17.53,59.881,22.944,20.12,49.27,20.44,18.754,30.3,14.68,26.878,2.73,10.32,25.06,16.319,24.89,28.749,58.648,5.38,44.3,47.74,45.91,5.882,18.39,9.0,8.513,13.683,14.98,5.04,74.771,14.85,16.875,24.62,56.315,4.06,1.69,11.98,16.593,10.5,24.765,2.7,2.41,40.39,25.48,11.04,20.365,27.524,35.94,7.877,2.57,14.233,23.831,,10.45,17.673000000000002,8.801,10.25,12.04,36.2,10.71,11.65,6.8100000000000005,167.846,9.313,23.7,22.613,4.92,9.45,27.81,51.043,12.338,15.599,29.532,13.306,7.7,4.916,9.84,6.865,23.18,9.118,13.347,9.099,29.21,16.85,8.427,29.625,17.823,3.25,15.37,1.174,1.01,36.75,21.639,13.014,50.882,2.9,59.86,12.08,11.5,10.489,11.14,,4.95,1.7,60.674,8.95,4.82,20.743,7.19,5.91,22.29,7.9399999999999995,26.969,6.6899999999999995,5.141,5.55,,14.205,,7.9399999999999995,13.738,,,,13.11,,11.57,10.9,,,,,9.29,,,,12.45,,,,,,,10.47,,,,
2020-10-09,13.158,29.312,72.431,13.591,26.939,12.62,17.76,25.3,6.6899999999999995,4.5,27.185,44.146,53.118,10.23,3.651,21.433,19.717,15.57,17.494,17.45,64.7,30.156,12.027,24.939,21.32,38.996,18.778,10.471,19.799,9.611,20.87,9.09,20.334,11.66,6.176,19.11,27.37,39.106,12.088,20.87,23.798000000000002,37.71,12.889,10.692,89.03,66.24,29.512,17.391,30.063,26.91,20.959,14.497,31.354,14.313,32.4,18.28,25.194,13.46,25.525,14.93,7.18,18.02,35.0,15.484,46.98,26.904,9.192,39.074,21.298,12.632,19.786,13.6128,23.667,35.046,19.91,38.53,17.36,60.071,24.512,19.3,48.95,19.8,18.421,31.008,14.2,26.745,2.79,10.12,25.021,17.708,24.18,30.34,58.944,5.25,44.09,47.522,45.25,5.804,18.91,9.0,8.552,13.8,14.79,5.059,76.481,15.13,17.57,24.94,54.391,4.18,1.69,11.902,16.978,10.57,24.626,2.7,2.36,40.27,25.07,12.13,20.654,27.505,35.8,7.927,2.61,13.94,23.552,,10.16,17.488,8.535,10.42,11.6,35.57,11.14,12.025,6.78,169.205,9.81,23.35,22.772,4.8,9.35,27.57,51.043,12.2,15.706,28.866,13.0,7.96,4.9350000000000005,9.79,6.797,23.02,9.049,13.208,9.268,29.11,16.46,8.378,31.407,18.005,3.22,15.31,1.135,1.01,37.51,21.513,13.079,51.816,2.871,59.2,12.35,12.21,10.361,11.1,45.19,4.97,1.72,61.244,9.07,4.73,21.976,7.33,6.1,22.4,7.77,27.118,6.75,5.296,5.63,,14.674,,7.95,13.528,,,,13.79,,11.84,10.96,,,,,9.35,,,,12.4,,,,,,,10.25,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97,,,,,,,
2020-10-13,13.332,29.988,71.24,13.614,27.27,12.68,18.31,25.19,6.49,4.37,27.028,45.469,53.206,10.41,3.641,21.61,20.012,15.59,17.514,18.09,66.95,30.165,11.86,25.12,21.71,39.591,18.788,10.5,19.684,9.66,20.6,9.0,20.451,11.47,6.182,19.16,26.65,39.38,11.778,20.89,24.132,37.47,13.165,10.838,95.02,67.24,29.836,17.806,29.732,27.504,20.753,14.467,31.532,14.333,32.08,17.45,25.633,,25.753,14.77,7.14,17.94,35.4,15.67,48.86,27.741,9.153,39.722,21.889,12.632,20.108,13.4444,23.44,35.144,20.13,38.961,17.51,59.292,25.973,19.67,48.95,20.13,18.177,31.284,14.87,26.726,2.73,10.15,25.914,17.319,24.66,29.604,59.461,5.21,43.73,47.74,46.7,6.079,19.44,8.89,8.474,14.229,14.7,5.226,78.719,15.21,17.521,24.75,54.282,4.09,1.67,11.99,16.958,10.77,24.03,2.73,2.34,40.35,25.24,11.45,21.024,27.779,36.01,7.787,2.59,13.5,24.757,,10.1,17.673000000000002,8.515,10.26,12.21,35.53,11.11,11.843,7.16,168.417,9.767,22.86,22.921,4.85,9.62,27.58,51.043,12.387,16.37,28.257,12.818,7.88,4.955,9.55,6.836,23.06,9.078,12.754,8.949,28.82,16.53,8.408,31.813,17.795,3.3,16.017,1.5590000000000002,1.01,38.27,21.058,13.126,50.836,2.871,58.99,12.25,11.92,10.46,11.0,44.973,4.92,1.99,62.783,9.1,4.64,22.035,7.43,6.15,21.95,7.85,27.058,6.61,5.17,5.98,,15.173,,7.86,13.259,,,,13.87,,12.0,10.75,,,,,9.38,,,,12.39,,,,8.94,,,10.3,,,,
2020-10-14,13.381,30.14,74.079,13.668,27.6,13.24,18.4,25.81,6.57,4.31,27.432,46.016,54.74,10.7,3.612,21.737,20.208,15.42,17.78,18.63,68.72,29.971,11.87,24.73,21.45,39.825,18.826999999999998,10.676,19.79,9.67,20.88,8.93,20.471,11.82,6.358,19.62,26.54,39.674,11.837,20.98,24.319,37.33,13.45,11.119,95.61,69.0,30.084,17.41,30.102,26.96,20.773,14.997,32.758,14.411,32.09,17.76,26.331,,26.359,15.3,7.16,18.93,35.6,15.846,49.4,28.249,9.123,39.014,22.362,12.977,20.449,13.6227,23.371,35.716,20.01,39.143,17.53,61.609,25.563,21.48,48.19,19.97,18.011,31.668,15.35,26.802,2.77,10.23,26.071,17.488,24.45,29.823,60.284,5.22,44.07,48.689,46.7,6.158,19.27,9.08,8.395,13.917,16.2,5.255,80.141,15.4,18.325,24.6,54.243,4.2,1.6400000000000001,12.039,16.85,10.5,24.685,2.7199999999999998,2.29,40.55,25.32,11.22,20.744,28.551,35.71,7.917,2.57,13.7,24.608,,10.1,17.878,8.486,10.21,12.2,38.38,11.24,12.045,7.05,186.389,10.087,23.12,23.03,4.85,9.63,27.8,50.947,12.446,17.178,27.535,13.478,7.8,4.955,9.25,6.807,23.94,9.118,13.001,8.999,28.72,17.42,8.388,31.308,17.948,3.5,16.226,1.401,1.03,38.24,21.784,13.07,49.678,2.8810000000000002,59.5,12.26,12.08,10.391,11.15,44.993,5.0,1.9100000000000001,62.544,9.36,4.57,22.42,7.28,6.12,21.85,7.89,28.032,6.8,5.005,5.64,,15.433,,7.99,13.219,,,,14.2,,11.45,10.72,,,,,9.54,,,,12.4,,,,8.97,,,10.29,,,,
